position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,133,7,alonso,14,ALO,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
2,2,112,7,raikkonen,7,RAI,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
3,3,62,1,michael_schumacher,,MSC,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
4,4,60,3,montoya,,MON,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya,Juan,Pablo Montoya,1975-09-20,Colombian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
5,5,58,1,fisichella,,FIS,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
6,6,45,0,ralf_schumacher,,SCH,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,toyota,http://en.wikipedia.org/wiki/Toyota_Racing,Toyota,Japanese
7,7,43,0,trulli,,TRU,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,toyota,http://en.wikipedia.org/wiki/Toyota_Racing,Toyota,Japanese
8,8,38,0,barrichello,,BAR,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
9,9,37,0,button,22,BUT,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,bar,http://en.wikipedia.org/wiki/British_American_Racing,BAR,British
10,10,36,0,webber,,WEB,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
11,11,28,0,heidfeld,,HEI,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
12,12,24,0,coulthard,,COU,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
13,13,11,0,massa,19,MAS,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,sauber,http://en.wikipedia.org/wiki/Sauber_Motorsport,Sauber,Swiss
14,14,9,0,villeneuve,,VIL,http://en.wikipedia.org/wiki/Jacques_Villeneuve,Jacques,Villeneuve,1971-04-09,Canadian,sauber,http://en.wikipedia.org/wiki/Sauber_Motorsport,Sauber,Swiss
15,15,9,0,klien,,KLI,http://en.wikipedia.org/wiki/Christian_Klien,Christian,Klien,1983-02-07,Austrian,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
16,16,7,0,monteiro,,TMO,http://en.wikipedia.org/wiki/Tiago_Monteiro,Tiago,Monteiro,1976-07-24,Portuguese,jordan,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,Jordan,Irish
17,17,6,0,wurz,,WUR,http://en.wikipedia.org/wiki/Alexander_Wurz,Alexander,Wurz,1974-02-15,Austrian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
18,18,5,0,karthikeyan,,KAR,http://en.wikipedia.org/wiki/Narain_Karthikeyan,Narain,Karthikeyan,1977-01-14,Indian,jordan,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,Jordan,Irish
19,19,4,0,albers,,ALB,http://en.wikipedia.org/wiki/Christijan_Albers,Christijan,Albers,1979-04-16,Dutch,minardi,http://en.wikipedia.org/wiki/Minardi,Minardi,Italian
20,20,4,0,rosa,,DLR,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa,Pedro,de la Rosa,1971-02-24,Spanish,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
21,21,3,0,friesacher,,FRI,http://en.wikipedia.org/wiki/Patrick_Friesacher,Patrick,Friesacher,1980-09-26,Austrian,minardi,http://en.wikipedia.org/wiki/Minardi,Minardi,Italian
22,22,2,0,pizzonia,,PIZ,http://en.wikipedia.org/wiki/Ant%C3%B4nio_Pizzonia,Antônio,Pizzonia,1980-09-11,Brazilian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
23,23,1,0,sato,,SAT,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,bar,http://en.wikipedia.org/wiki/British_American_Racing,BAR,British
24,24,1,0,liuzzi,,LIU,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
25,25,0,0,doornbos,,DOO,http://en.wikipedia.org/wiki/Robert_Doornbos,Robert,Doornbos,1981-09-23,Dutch,minardi,http://en.wikipedia.org/wiki/Minardi,Minardi,Italian
,-,0,0,zonta,,ZON,http://en.wikipedia.org/wiki/Ricardo_Zonta,Ricardo,Zonta,1976-03-23,Brazilian,toyota,http://en.wikipedia.org/wiki/Toyota_Racing,Toyota,Japanese
,-,0,0,davidson,,DAV,http://en.wikipedia.org/wiki/Anthony_Davidson,Anthony,Davidson,1979-04-18,British,bar,http://en.wikipedia.org/wiki/British_American_Racing,BAR,British
