position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,110,6,raikkonen,7,RAI,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
2,2,109,4,hamilton,44,HAM,http://en.wikipedia.org/wiki/Lewis_Hamilton,Lewis,Hamilton,1985-01-07,British,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
3,3,109,4,alonso,14,ALO,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
4,4,94,3,massa,19,MAS,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
5,5,61,0,heidfeld,,HEI,http://en.wikipedia.org/wiki/Nick_Heidfeld,Nick,Heidfeld,1977-05-10,German,bmw_sauber,http://en.wikipedia.org/wiki/BMW_Sauber,BMW Sauber,German
6,6,39,0,kubica,88,KUB,http://en.wikipedia.org/wiki/Robert_Kubica,Robert,Kubica,1984-12-07,Polish,bmw_sauber,http://en.wikipedia.org/wiki/BMW_Sauber,BMW Sauber,German
7,7,30,0,kovalainen,,KOV,http://en.wikipedia.org/wiki/Heikki_Kovalainen,Heikki,Kovalainen,1981-10-19,Finnish,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
8,8,21,0,fisichella,,FIS,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,Giancarlo,Fisichella,1973-01-14,Italian,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
9,9,20,0,rosberg,6,ROS,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,1985-06-27,German,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
10,10,14,0,coulthard,,COU,http://en.wikipedia.org/wiki/David_Coulthard,David,Coulthard,1971-03-27,British,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
11,11,13,0,wurz,,WUR,http://en.wikipedia.org/wiki/Alexander_Wurz,Alexander,Wurz,1974-02-15,Austrian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
12,12,10,0,webber,,WEB,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),Mark,Webber,1976-08-27,Australian,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
13,13,8,0,trulli,,TRU,http://en.wikipedia.org/wiki/Jarno_Trulli,Jarno,Trulli,1974-07-13,Italian,toyota,http://en.wikipedia.org/wiki/Toyota_Racing,Toyota,Japanese
14,14,6,0,vettel,5,VET,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,1987-07-03,German,bmw_sauber,http://en.wikipedia.org/wiki/BMW_Sauber,BMW Sauber,German
15,15,6,0,button,22,BUT,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,honda,http://en.wikipedia.org/wiki/Honda_Racing_F1,Honda,Japanese
16,16,5,0,ralf_schumacher,,SCH,http://en.wikipedia.org/wiki/Ralf_Schumacher,Ralf,Schumacher,1975-06-30,German,toyota,http://en.wikipedia.org/wiki/Toyota_Racing,Toyota,Japanese
17,17,4,0,sato,,SAT,http://en.wikipedia.org/wiki/Takuma_Sato,Takuma,Sato,1977-01-28,Japanese,super_aguri,http://en.wikipedia.org/wiki/Super_Aguri_F1,Super Aguri,Japanese
18,18,3,0,liuzzi,,LIU,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi,Vitantonio,Liuzzi,1980-08-06,Italian,toro_rosso,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,Toro Rosso,Italian
19,19,1,0,sutil,99,SUT,http://en.wikipedia.org/wiki/Adrian_Sutil,Adrian,Sutil,1983-01-11,German,spyker,http://en.wikipedia.org/wiki/Spyker_F1,Spyker,Dutch
20,20,0,0,barrichello,,BAR,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,honda,http://en.wikipedia.org/wiki/Honda_Racing_F1,Honda,Japanese
21,21,0,0,speed,,SPE,http://en.wikipedia.org/wiki/Scott_Speed,Scott,Speed,1983-01-24,American,toro_rosso,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,Toro Rosso,Italian
22,22,0,0,nakajima,,NAK,http://en.wikipedia.org/wiki/Kazuki_Nakajima,Kazuki,Nakajima,1985-01-11,Japanese,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
23,23,0,0,davidson,,DAV,http://en.wikipedia.org/wiki/Anthony_Davidson,Anthony,Davidson,1979-04-18,British,super_aguri,http://en.wikipedia.org/wiki/Super_Aguri_F1,Super Aguri,Japanese
24,24,0,0,yamamoto,,YAM,http://en.wikipedia.org/wiki/Sakon_Yamamoto,Sakon,Yamamoto,1982-07-09,Japanese,spyker,http://en.wikipedia.org/wiki/Spyker_F1,Spyker,Dutch
25,25,0,0,albers,,ALB,http://en.wikipedia.org/wiki/Christijan_Albers,Christijan,Albers,1979-04-16,Dutch,spyker,http://en.wikipedia.org/wiki/Spyker_F1,Spyker,Dutch
,-,0,0,markus_winkelhock,,WIN,http://en.wikipedia.org/wiki/Markus_Winkelhock,Markus,Winkelhock,1980-06-13,German,spyker,http://en.wikipedia.org/wiki/Spyker_F1,Spyker,Dutch
