position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,42,6,fangio,,,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio,Juan,Fangio,1911-06-24,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
2,2,25.14,1,gonzalez,,,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez,José Froilán,González,1922-10-05,Argentine,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
3,3,24.64,1,hawthorn,,,http://en.wikipedia.org/wiki/Mike_Hawthorn,Mike,Hawthorn,1929-04-10,British,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
4,4,17,0,trintignant,,,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
5,5,12,0,kling,,,http://en.wikipedia.org/wiki/Karl_Kling,Karl,Kling,1910-09-16,German,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German
6,6,8,1,vukovich,,,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
7,7,8,0,herrmann,,,http://en.wikipedia.org/wiki/Hans_Herrmann,Hans,Herrmann,1928-02-23,German,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German
8,8,6,0,farina,,,http://en.wikipedia.org/wiki/Nino_Farina,Nino,Farina,1906-10-30,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
9,9,6,0,musso,,,http://en.wikipedia.org/wiki/Luigi_Musso,Luigi,Musso,1924-07-28,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
10,10,6,0,bryan,,,http://en.wikipedia.org/wiki/Jimmy_Bryan,Jimmy,Bryan,1926-01-28,American,kuzma,http://en.wikipedia.org/wiki/Kuzma_(constructor),Kuzma,American
11,11,6,0,mieres,,,http://en.wikipedia.org/wiki/Roberto_Mieres,Roberto,Mieres,1924-12-03,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
12,12,5,0,mcgrath,,,http://en.wikipedia.org/wiki/Jack_McGrath_(racing_driver),Jack,McGrath,1919-10-08,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
13,13,4.14,0,moss,,,http://en.wikipedia.org/wiki/Stirling_Moss,Stirling,Moss,1929-09-17,British,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
14,14,4.14,0,marimon,,,http://en.wikipedia.org/wiki/Onofre_Marim%C3%B3n,Onofre,Marimón,1923-12-19,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
15,15,4,0,manzon,,,http://en.wikipedia.org/wiki/Robert_Manzon,Robert,Manzon,1917-04-12,French,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
16,16,4,0,mantovani,,,http://en.wikipedia.org/wiki/Sergio_Mantovani,Sergio,Mantovani,1929-05-22,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
17,17,3,0,bira,,,http://en.wikipedia.org/wiki/Prince_Bira,Prince,Bira,1914-07-15,Thai,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
18,18,2,0,maglioli,,,http://en.wikipedia.org/wiki/Umberto_Maglioli,Umberto,Maglioli,1928-06-05,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
19,19,2,0,andre_pilette,,,http://en.wikipedia.org/wiki/Andr%C3%A9_Pilette,André,Pilette,1918-10-06,Belgian,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
20,20,2,0,villoresi,,,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
21,21,2,0,bayol,,,http://en.wikipedia.org/wiki/%C3%89lie_Bayol,Élie,Bayol,1914-02-28,French,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
22,22,2,0,nazaruk,,,http://en.wikipedia.org/wiki/Mike_Nazaruk,Mike,Nazaruk,1921-10-02,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
23,23,1.5,0,darter,,,http://en.wikipedia.org/wiki/Duane_Carter,Duane,Carter,1913-05-05,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
24,24,1.5,0,ruttman,,,http://en.wikipedia.org/wiki/Troy_Ruttman,Troy,Ruttman,1930-03-11,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
25,25,1.1400000000000001,0,ascari,,,http://en.wikipedia.org/wiki/Alberto_Ascari,Alberto,Ascari,1918-07-13,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
26,26,0.14,0,behra,,,http://en.wikipedia.org/wiki/Jean_Behra,Jean,Behra,1921-02-16,French,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
,-,0,0,schell,,,http://en.wikipedia.org/wiki/Harry_Schell,Harry,Schell,1921-06-29,American,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
,-,0,0,wharton,,,http://en.wikipedia.org/wiki/Ken_Wharton,Ken,Wharton,1916-03-21,British,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
,-,0,0,wacker,,,http://en.wikipedia.org/wiki/Fred_Wacker,Fred,Wacker,1918-07-10,American,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
,-,0,0,agabashian,,,http://en.wikipedia.org/wiki/Fred_Agabashian,Fred,Agabashian,1913-08-21,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
