position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,99,7,prost,,,http://en.wikipedia.org/wiki/Alain_Prost,Alain,Prost,1955-02-24,French,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
2,2,73,5,senna,,,http://en.wikipedia.org/wiki/Ayrton_Senna,Ayrton,Senna,1960-03-21,Brazilian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
3,3,69,3,damon_hill,,,http://en.wikipedia.org/wiki/Damon_Hill,Damon,Hill,1960-09-17,British,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
4,4,52,1,michael_schumacher,,MSC,http://en.wikipedia.org/wiki/Michael_Schumacher,Michael,Schumacher,1969-01-03,German,benetton,http://en.wikipedia.org/wiki/Benetton_Formula,Benetton,Italian
5,5,20,0,patrese,,,http://en.wikipedia.org/wiki/Riccardo_Patrese,Riccardo,Patrese,1954-04-17,Italian,benetton,http://en.wikipedia.org/wiki/Benetton_Formula,Benetton,Italian
6,6,16,0,alesi,,,http://en.wikipedia.org/wiki/Jean_Alesi,Jean,Alesi,1964-06-11,French,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
7,7,13,0,brundle,,,http://en.wikipedia.org/wiki/Martin_Brundle,Martin,Brundle,1959-06-01,British,ligier,http://en.wikipedia.org/wiki/Ligier,Ligier,French
8,8,12,0,berger,,,http://en.wikipedia.org/wiki/Gerhard_Berger,Gerhard,Berger,1959-08-27,Austrian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
9,9,11,0,herbert,,,http://en.wikipedia.org/wiki/Johnny_Herbert,Johnny,Herbert,1964-06-25,British,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
10,10,10,0,blundell,,,http://en.wikipedia.org/wiki/Mark_Blundell,Mark,Blundell,1966-04-08,British,ligier,http://en.wikipedia.org/wiki/Ligier,Ligier,French
11,11,7,0,andretti,,,http://en.wikipedia.org/wiki/Michael_Andretti,Michael,Andretti,1962-10-05,American,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
12,12,7,0,wendlinger,,,http://en.wikipedia.org/wiki/Karl_Wendlinger,Karl,Wendlinger,1968-12-20,Austrian,sauber,http://en.wikipedia.org/wiki/Sauber_Motorsport,Sauber,Swiss
13,13,5,0,lehto,,,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto,Jyrki,Järvilehto,1966-01-31,Finnish,sauber,http://en.wikipedia.org/wiki/Sauber_Motorsport,Sauber,Swiss
14,14,5,0,fittipaldi,,,http://en.wikipedia.org/wiki/Christian_Fittipaldi,Christian,Fittipaldi,1971-01-18,Brazilian,minardi,http://en.wikipedia.org/wiki/Minardi,Minardi,Italian
15,15,4,0,hakkinen,,,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen,Mika,Häkkinen,1968-09-28,Finnish,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
16,16,4,0,warwick,,,http://en.wikipedia.org/wiki/Derek_Warwick,Derek,Warwick,1954-08-27,British,footwork,http://en.wikipedia.org/wiki/Footwork_Arrows,Footwork,British
17,17,2,0,alliot,,,http://en.wikipedia.org/wiki/Philippe_Alliot,Philippe,Alliot,1954-07-27,French,larrousse,http://en.wikipedia.org/wiki/Larrousse,Larrousse,French
18,18,2,0,barrichello,,BAR,http://en.wikipedia.org/wiki/Rubens_Barrichello,Rubens,Barrichello,1972-05-23,Brazilian,jordan,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,Jordan,Irish
19,19,2,0,barbazza,,,http://en.wikipedia.org/wiki/Fabrizio_Barbazza,Fabrizio,Barbazza,1963-04-02,Italian,minardi,http://en.wikipedia.org/wiki/Minardi,Minardi,Italian
20,20,1,0,zanardi,,,http://en.wikipedia.org/wiki/Alex_Zanardi,Alessandro,Zanardi,1966-10-23,Italian,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
21,21,1,0,comas,,,http://en.wikipedia.org/wiki/%C3%89rik_Comas,Érik,Comas,1963-09-28,French,larrousse,http://en.wikipedia.org/wiki/Larrousse,Larrousse,French
22,22,1,0,irvine,,,http://en.wikipedia.org/wiki/Eddie_Irvine,Eddie,Irvine,1965-11-10,British,jordan,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,Jordan,Irish
,-,0,0,martini,,,http://en.wikipedia.org/wiki/Pierluigi_Martini,Pierluigi,Martini,1961-04-23,Italian,minardi,http://en.wikipedia.org/wiki/Minardi,Minardi,Italian
,-,0,0,suzuki,,,http://en.wikipedia.org/wiki/Aguri_Suzuki,Aguri,Suzuki,1960-09-08,Japanese,footwork,http://en.wikipedia.org/wiki/Footwork_Arrows,Footwork,British
,-,0,0,badoer,,BAD,http://en.wikipedia.org/wiki/Luca_Badoer,Luca,Badoer,1971-01-25,Italian,lola,http://en.wikipedia.org/wiki/MasterCard_Lola,Lola,British
,-,0,0,boutsen,,,http://en.wikipedia.org/wiki/Thierry_Boutsen,Thierry,Boutsen,1957-07-13,Belgian,jordan,http://en.wikipedia.org/wiki/Jordan_Grand_Prix,Jordan,Irish
,-,0,0,cesaris,,,http://en.wikipedia.org/wiki/Andrea_de_Cesaris,Andrea,de Cesaris,1959-05-31,Italian,tyrrell,http://en.wikipedia.org/wiki/Tyrrell_Racing,Tyrrell,British
,-,0,0,katayama,,,http://en.wikipedia.org/wiki/Ukyo_Katayama,Ukyo,Katayama,1963-05-29,Japanese,tyrrell,http://en.wikipedia.org/wiki/Tyrrell_Racing,Tyrrell,British
,-,0,0,alboreto,,,http://en.wikipedia.org/wiki/Michele_Alboreto,Michele,Alboreto,1956-12-23,Italian,lola,http://en.wikipedia.org/wiki/MasterCard_Lola,Lola,British
,-,0,0,lamy,,,http://en.wikipedia.org/wiki/Pedro_Lamy,Pedro,Lamy,1972-03-20,Portuguese,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
