position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,34.5,5,ascari,,,http://en.wikipedia.org/wiki/Alberto_Ascari,Alberto,Ascari,1918-07-13,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
2,2,28,1,fangio,,,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio,Juan,Fangio,1911-06-24,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
3,3,26,1,farina,,,http://en.wikipedia.org/wiki/Nino_Farina,Nino,Farina,1906-10-30,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
4,4,19,1,hawthorn,,,http://en.wikipedia.org/wiki/Mike_Hawthorn,Mike,Hawthorn,1929-04-10,British,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
5,5,17,0,villoresi,,,http://en.wikipedia.org/wiki/Luigi_Villoresi,Luigi,Villoresi,1909-05-16,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
6,6,13.5,0,gonzalez,,,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez,José Froilán,González,1922-10-05,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
7,7,9,1,vukovich,,,http://en.wikipedia.org/wiki/Bill_Vukovich,Bill,Vukovich,1918-12-13,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
8,8,7,0,graffenried,,,http://en.wikipedia.org/wiki/Toulo_de_Graffenried,Toulo,de Graffenried,1914-05-18,Swiss,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
9,9,6.5,0,bonetto,,,http://en.wikipedia.org/wiki/Felice_Bonetto,Felice,Bonetto,1903-06-09,Italian,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
10,10,6,0,cross,,,http://en.wikipedia.org/wiki/Art_Cross,Art,Cross,1918-01-24,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
11,11,4,0,marimon,,,http://en.wikipedia.org/wiki/Onofre_Marim%C3%B3n,Onofre,Marimón,1923-12-19,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
12,12,4,0,trintignant,,,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
13,13,2,0,darter,,,http://en.wikipedia.org/wiki/Duane_Carter,Duane,Carter,1913-05-05,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
14,14,2,0,hanks,,,http://en.wikipedia.org/wiki/Sam_Hanks,Sam,Hanks,1914-07-13,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
15,15,2,0,galvez,,,http://en.wikipedia.org/wiki/%C3%93scar_Alfredo_G%C3%A1lvez,Oscar,Gálvez,1913-08-17,Argentine,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
16,16,2,0,mcgrath,,,http://en.wikipedia.org/wiki/Jack_McGrath_(racing_driver),Jack,McGrath,1919-10-08,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
17,17,2,0,lang,,,http://en.wikipedia.org/wiki/Hermann_Lang,Hermann,Lang,1909-04-06,German,maserati,http://en.wikipedia.org/wiki/Maserati,Maserati,Italian
18,18,1.5,0,paul_russo,,,http://en.wikipedia.org/wiki/Paul_Russo,Paul,Russo,1914-04-10,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
19,19,1.5,0,agabashian,,,http://en.wikipedia.org/wiki/Fred_Agabashian,Fred,Agabashian,1913-08-21,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,moss,,,http://en.wikipedia.org/wiki/Stirling_Moss,Stirling,Moss,1929-09-17,British,connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British
,-,0,0,behra,,,http://en.wikipedia.org/wiki/Jean_Behra,Jean,Behra,1921-02-16,French,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
,-,0,0,mieres,,,http://en.wikipedia.org/wiki/Roberto_Mieres,Roberto,Mieres,1924-12-03,Argentine,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
,-,0,0,daywalt,,,http://en.wikipedia.org/wiki/Jimmy_Daywalt,Jimmy,Daywalt,1924-08-28,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,schell,,,http://en.wikipedia.org/wiki/Harry_Schell,Harry,Schell,1921-06-29,American,gordini,http://en.wikipedia.org/wiki/Gordini,Gordini,French
,-,0,0,rosier,,,http://en.wikipedia.org/wiki/Louis_Rosier,Louis,Rosier,1905-11-05,French,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
,-,0,0,wharton,,,http://en.wikipedia.org/wiki/Ken_Wharton,Ken,Wharton,1916-03-21,British,cooper,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper,British
,-,0,0,bira,,,http://en.wikipedia.org/wiki/Prince_Bira,Prince,Bira,1914-07-15,Thai,connaught,http://en.wikipedia.org/wiki/Connaught_Engineering,Connaught,British
,-,0,0,swaters,,,http://en.wikipedia.org/wiki/Jacques_Swaters,Jacques,Swaters,1926-10-30,American,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
,-,0,0,johnson,,,http://en.wikipedia.org/wiki/Eddie_Johnson_(auto_racer),Eddie,Johnson,1919-02-10,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
,-,0,0,rathmann,,,http://en.wikipedia.org/wiki/Jim_Rathmann,Jim,Rathmann,1928-07-16,American,kurtis_kraft,http://en.wikipedia.org/wiki/Kurtis_Kraft,Kurtis Kraft,American
