position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,42,4,jack_brabham,,,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,brabham-repco,http://en.wikipedia.org/wiki/Brabham,Brabham-Repco,British
2,2,28,2,surtees,,,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
3,3,22,0,rindt,,,http://en.wikipedia.org/wiki/Jochen_Rindt,Jochen,Rindt,1942-04-18,Austrian,cooper-maserati,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Maserati,British
4,4,18,0,hulme,,,http://en.wikipedia.org/wiki/Denny_Hulme,Denny,Hulme,1936-06-18,New Zealander,brabham-climax,http://en.wikipedia.org/wiki/Brabham,Brabham-Climax,British
5,5,17,0,hill,,,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
6,6,16,1,clark,,,http://en.wikipedia.org/wiki/Jim_Clark,Jim,Clark,1936-03-04,British,lotus-climax,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-Climax,British
7,7,14,1,stewart,,,http://en.wikipedia.org/wiki/Jackie_Stewart,Jackie,Stewart,1939-06-11,British,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
8,8,12,0,parkes,,,http://en.wikipedia.org/wiki/Mike_Parkes,Mike,Parkes,1931-09-24,British,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
9,9,12,0,bandini,,,http://en.wikipedia.org/wiki/Lorenzo_Bandini,Lorenzo,Bandini,1935-12-21,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
10,10,9,1,scarfiotti,,,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti,Ludovico,Scarfiotti,1933-10-18,Italian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
11,11,5,0,ginther,,,http://en.wikipedia.org/wiki/Richie_Ginther,Richie,Ginther,1930-08-05,American,cooper-maserati,http://en.wikipedia.org/wiki/Cooper_Car_Company,Cooper-Maserati,British
12,12,4,0,gurney,,,http://en.wikipedia.org/wiki/Dan_Gurney,Dan,Gurney,1931-04-13,American,eagle-climax,http://en.wikipedia.org/wiki/Anglo_American_Racers,Eagle-Climax,American
13,13,4,0,spence,,,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,lotus-brm,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-BRM,British
14,14,3,0,bondurant,,,http://en.wikipedia.org/wiki/Bob_Bondurant,Bob,Bondurant,1933-04-27,American,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
15,15,3,0,siffert,,,http://en.wikipedia.org/wiki/Jo_Siffert,Jo,Siffert,1936-07-07,Swiss,brabham-brm,http://en.wikipedia.org/wiki/Brabham,Brabham-BRM,British
16,16,3,0,mclaren,,,http://en.wikipedia.org/wiki/Bruce_McLaren,Bruce,McLaren,1937-08-30,New Zealander,mclaren-ford,http://en.wikipedia.org/wiki/Team_McLaren,McLaren-Ford,British
17,17,1,0,arundell,,,http://en.wikipedia.org/wiki/Peter_Arundell,Peter,Arundell,1933-11-08,British,lotus-brm,http://en.wikipedia.org/wiki/Team_Lotus,Lotus-BRM,British
