position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,64.5,5,lauda,,,http://en.wikipedia.org/wiki/Niki_Lauda,Niki,Lauda,1949-02-22,Austrian,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
2,2,45,2,emerson_fittipaldi,,,http://en.wikipedia.org/wiki/Emerson_Fittipaldi,Emerson,Fittipaldi,1946-12-12,Brazilian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
3,3,37,1,reutemann,,,http://en.wikipedia.org/wiki/Carlos_Reutemann,Carlos,Reutemann,1942-04-12,Argentine,brabham,http://en.wikipedia.org/wiki/Brabham,Brabham,British
4,4,33,1,hunt,,,http://en.wikipedia.org/wiki/James_Hunt,James,Hunt,1947-08-29,British,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
5,5,25,1,regazzoni,,,http://en.wikipedia.org/wiki/Clay_Regazzoni,Clay,Regazzoni,1939-09-05,Swiss,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
6,6,24,1,pace,,,http://en.wikipedia.org/wiki/Carlos_Pace,Carlos,Pace,1944-10-06,Brazilian,brabham,http://en.wikipedia.org/wiki/Brabham,Brabham,British
7,7,20,1,scheckter,,,http://en.wikipedia.org/wiki/Jody_Scheckter,Jody,Scheckter,1950-01-29,South African,tyrrell,http://en.wikipedia.org/wiki/Tyrrell_Racing,Tyrrell,British
8,8,20,1,mass,,,http://en.wikipedia.org/wiki/Jochen_Mass,Jochen,Mass,1946-09-30,German,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
9,9,12,0,depailler,,,http://en.wikipedia.org/wiki/Patrick_Depailler,Patrick,Depailler,1944-08-09,French,tyrrell,http://en.wikipedia.org/wiki/Tyrrell_Racing,Tyrrell,British
10,10,8,0,pryce,,,http://en.wikipedia.org/wiki/Tom_Pryce,Tom,Pryce,1949-06-11,British,shadow-ford,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,Shadow-Ford,British
11,11,6.5,1,brambilla,,,http://en.wikipedia.org/wiki/Vittorio_Brambilla,Vittorio,Brambilla,1937-11-11,Italian,march,http://en.wikipedia.org/wiki/March_Engineering,March,British
12,12,6,0,laffite,,,http://en.wikipedia.org/wiki/Jacques_Laffite,Jacques,Laffite,1943-11-21,French,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
13,13,6,0,peterson,,,http://en.wikipedia.org/wiki/Ronnie_Peterson,Ronnie,Peterson,1944-02-14,Swedish,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
14,14,5,0,mario_andretti,,,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,parnelli,http://en.wikipedia.org/wiki/Parnelli,Parnelli,American
15,15,4,0,donohue,,,http://en.wikipedia.org/wiki/Mark_Donohue,Mark,Donohue,1937-03-18,American,penske,http://en.wikipedia.org/wiki/Penske_Racing,Penske,American
16,16,3,0,ickx,,,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,team_lotus,http://en.wikipedia.org/wiki/Team_Lotus,Team Lotus,British
17,17,2,0,jones,,,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1),Alan,Jones,1946-11-02,Australian,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
18,18,1.5,0,jarier,,,http://en.wikipedia.org/wiki/Jean-Pierre_Jarier,Jean-Pierre,Jarier,1946-07-10,French,shadow-ford,http://en.wikipedia.org/wiki/Shadow_Racing_Cars,Shadow-Ford,British
19,19,1,0,brise,,,http://en.wikipedia.org/wiki/Tony_Brise,Tony,Brise,1952-03-28,British,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
20,20,1,0,lennep,,,http://en.wikipedia.org/wiki/Gijs_Van_Lennep,Gijs,van Lennep,1942-03-16,Dutch,ensign,http://en.wikipedia.org/wiki/Ensign_%28racing_team%29,Ensign,British
21,21,0.5,0,lombardi,,,http://en.wikipedia.org/wiki/Lella_Lombardi,Lella,Lombardi,1941-03-26,Italian,march,http://en.wikipedia.org/wiki/March_Engineering,March,British
,-,0,0,stommelen,,,http://en.wikipedia.org/wiki/Rolf_Stommelen,Rolf,Stommelen,1943-07-11,German,lola,http://en.wikipedia.org/wiki/MasterCard_Lola,Lola,British
,-,0,0,watson,,,http://en.wikipedia.org/wiki/John_Watson_(racing_driver),John,Watson,1946-05-04,British,surtees,http://en.wikipedia.org/wiki/Surtees,Surtees,British
,-,0,0,ertl,,,http://en.wikipedia.org/wiki/Harald_Ertl,Harald,Ertl,1948-08-31,Austrian,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
,-,0,0,stuck,,,http://en.wikipedia.org/wiki/Hans_Joachim_Stuck,Hans-Joachim,Stuck,1951-01-01,German,march,http://en.wikipedia.org/wiki/March_Engineering,March,British
,-,0,0,evans,,,http://en.wikipedia.org/wiki/Bob_Evans_(race_driver),Bob,Evans,1947-06-11,British,brm,http://en.wikipedia.org/wiki/BRM,BRM,British
,-,0,0,wilson_fittipaldi,,,http://en.wikipedia.org/wiki/Wilson_Fittipaldi,Wilson,Fittipaldi,1943-12-25,Brazilian,fittipaldi,http://en.wikipedia.org/wiki/Fittipaldi_%28constructor%29,Fittipaldi,Brazilian
,-,0,0,hill,,,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,lola,http://en.wikipedia.org/wiki/MasterCard_Lola,Lola,British
,-,0,0,lunger,,,http://en.wikipedia.org/wiki/Brett_Lunger,Brett,Lunger,1945-11-14,American,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
,-,0,0,palm,,,http://en.wikipedia.org/wiki/Torsten_Palm,Torsten,Palm,1947-07-23,Swedish,hesketh,http://en.wikipedia.org/wiki/Hesketh_Racing,Hesketh,British
