position,positionText,points,wins,driverId,permanentNumber,code,url,givenName,familyName,dateOfBirth,nationality,constructorId,cons_url,cons_name,cons_nationality
1,1,385,9,rosberg,6,ROS,http://en.wikipedia.org/wiki/Nico_Rosberg,Nico,Rosberg,1985-06-27,German,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German
2,2,380,10,hamilton,44,HAM,http://en.wikipedia.org/wiki/Lewis_Hamilton,Lewis,Hamilton,1985-01-07,British,mercedes,http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One,Mercedes,German
3,3,256,1,ricciardo,3,RIC,http://en.wikipedia.org/wiki/Daniel_Ricciardo,Daniel,Ricciardo,1989-07-01,Australian,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
4,4,212,0,vettel,5,VET,http://en.wikipedia.org/wiki/Sebastian_Vettel,Sebastian,Vettel,1987-07-03,German,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
5,5,204,1,max_verstappen,33,VER,http://en.wikipedia.org/wiki/Max_Verstappen,Max,Verstappen,1997-09-30,Dutch,toro_rosso,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,Toro Rosso,Italian
6,6,186,0,raikkonen,7,RAI,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,Kimi,Räikkönen,1979-10-17,Finnish,ferrari,http://en.wikipedia.org/wiki/Scuderia_Ferrari,Ferrari,Italian
7,7,101,0,perez,11,PER,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez,Sergio,Pérez,1990-01-26,Mexican,force_india,http://en.wikipedia.org/wiki/Racing_Point_Force_India,Force India,Indian
8,8,85,0,bottas,77,BOT,http://en.wikipedia.org/wiki/Valtteri_Bottas,Valtteri,Bottas,1989-08-28,Finnish,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
9,9,72,0,hulkenberg,27,HUL,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg,Nico,Hülkenberg,1987-08-19,German,force_india,http://en.wikipedia.org/wiki/Racing_Point_Force_India,Force India,Indian
10,10,54,0,alonso,14,ALO,http://en.wikipedia.org/wiki/Fernando_Alonso,Fernando,Alonso,1981-07-29,Spanish,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
11,11,53,0,massa,19,MAS,http://en.wikipedia.org/wiki/Felipe_Massa,Felipe,Massa,1981-04-25,Brazilian,williams,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering,Williams,British
12,12,46,0,sainz,55,SAI,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.,Carlos,Sainz,1994-09-01,Spanish,toro_rosso,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso,Toro Rosso,Italian
13,13,29,0,grosjean,8,GRO,http://en.wikipedia.org/wiki/Romain_Grosjean,Romain,Grosjean,1986-04-17,French,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American
14,14,25,0,kvyat,26,KVY,http://en.wikipedia.org/wiki/Daniil_Kvyat,Daniil,Kvyat,1994-04-26,Russian,red_bull,http://en.wikipedia.org/wiki/Red_Bull_Racing,Red Bull,Austrian
15,15,21,0,button,22,BUT,http://en.wikipedia.org/wiki/Jenson_Button,Jenson,Button,1980-01-19,British,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
16,16,7,0,kevin_magnussen,20,MAG,http://en.wikipedia.org/wiki/Kevin_Magnussen,Kevin,Magnussen,1992-10-05,Danish,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
17,17,2,0,nasr,12,NAS,http://en.wikipedia.org/wiki/Felipe_Nasr,Felipe,Nasr,1992-08-21,Brazilian,sauber,http://en.wikipedia.org/wiki/Sauber_Motorsport,Sauber,Swiss
18,18,1,0,jolyon_palmer,30,PAL,http://en.wikipedia.org/wiki/Jolyon_Palmer,Jolyon,Palmer,1991-01-20,British,renault,http://en.wikipedia.org/wiki/Renault_in_Formula_One,Renault,French
19,19,1,0,wehrlein,94,WEH,http://en.wikipedia.org/wiki/Pascal_Wehrlein,Pascal,Wehrlein,1994-10-18,German,manor,http://en.wikipedia.org/wiki/Manor_Motorsport,Manor Marussia,British
20,20,1,0,vandoorne,2,VAN,http://en.wikipedia.org/wiki/Stoffel_Vandoorne,Stoffel,Vandoorne,1992-03-26,Belgian,mclaren,http://en.wikipedia.org/wiki/McLaren,McLaren,British
21,21,0,0,gutierrez,21,GUT,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez,Esteban,Gutiérrez,1991-08-05,Mexican,haas,http://en.wikipedia.org/wiki/Haas_F1_Team,Haas F1 Team,American
22,22,0,0,ericsson,9,ERI,http://en.wikipedia.org/wiki/Marcus_Ericsson,Marcus,Ericsson,1990-09-02,Swedish,sauber,http://en.wikipedia.org/wiki/Sauber_Motorsport,Sauber,Swiss
23,23,0,0,ocon,31,OCO,http://en.wikipedia.org/wiki/Esteban_Ocon,Esteban,Ocon,1996-09-17,French,manor,http://en.wikipedia.org/wiki/Manor_Motorsport,Manor Marussia,British
24,24,0,0,haryanto,88,HAR,http://en.wikipedia.org/wiki/Rio_Haryanto,Rio,Haryanto,1993-01-22,Indonesian,manor,http://en.wikipedia.org/wiki/Manor_Motorsport,Manor Marussia,British
